,track_id,track_name,artist_id,artist_name,album_id,duration,popularity,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_mins
5953,2bWMoPcWoWT5S8nO4bquyR,Conflicted,7M1o0qbrNWQ8kFHweVvIpA,Kitt Wakeley,1kqRR2ze4L6Xnh6kXBzqrG,174240,37,0.428,0.863,0,-6.105,0.059,0.0697,0.916,0.0928,0.176,109.987,2.904
5954,51i1OUSmicIa8vMcuU7HJT,Cheating is a crime,79JgYJHiBUZcvYqOC5Zufn,たかやん,55a1smlZKNtPjQaMVzE4yJ,98435,65,0.8909999999999999,0.598,1,-4.642,0.0549,0.062,0.000117,0.0962,0.392,123.911,1.6405833333333333
5955,6HibhGOvkFN74gWRTr6w2i,Say So - Japanese Version,3dTzeO0QCd86cXSgQ04Y3r,Rainych,6Gm6jgHhZuK3E4ADkbrDR7,242326,66,0.732,0.6679999999999999,2,-6.768,0.0443,0.775,5.49e-06,0.223,0.705,111.003,4.038766666666667
5956,3eoFORgglclGm5uwLomyuv,GOLDEN WIND!,6qCI616skih6JquKXZpfr8,MOL$,4KCuZJSiFjRZMGtF84nJse,137915,56,0.6559999999999999,0.8270000000000001,1,-5.315,0.174,0.222,0.0,0.627,0.496,134.03799999999998,2.298583333333333
5957,7bCfHiRcfUjG0YVVNUL7Ve,E-GIRLS ARE RUINING MY LIFE!,7yntSJ6uojO3z6GFUVwhAW,CORPSE,1wrJvDOGOMQKn2v0iRiSJT,105176,80,0.614,0.937,1,-7.443,0.115,0.00161,0.0013599999999999,0.103,0.386,84.98,1.7529333333333332
5958,3jWNreHk8zyP5KUHyuoXf1,"My War (From ""Attack on Titan"")",5ZcXM1KFH6hhLoBIdgCnap,Miura Jam,3ongPyO4cZbaYXcpVaJzMO,91554,63,0.434,0.957,9,-4.772,0.115,0.0188,0.0185,0.303,0.4629999999999999,144.167,1.5259
5959,6w9jLNkHqTdu8e0Xrr1MFk,Kiss,4Xew6cotzgXZMLHT2UpTMV,imy2,0dtNg0tLsdZnsJdgGSJ5xY,171063,30,0.6920000000000001,0.78,1,-4.197,0.0437,0.113,1.92e-06,0.3279999999999999,0.804,93.987,2.85105
5960,6fTchuFwzQvuQzoKKWNBCr,真夜中のドア~Stay With Me~,4mQxvrtY2MbDuUXAhMg5pp,Ms.OOJA,1yq3CogmYFEEg1zlPwmbNs,311880,45,0.6579999999999999,0.818,5,-4.279,0.0716,0.2339999999999999,0.0,0.0828,0.4379999999999999,108.013,5.198
5961,1gUAX2ImxDsB3YDcyxMXlB,カワキヲアメク,1KXJUpTiNeMv93LrJbbm7G,美波,2oN5rPuojBnqH0uQMUMVAl,251933,73,0.541,0.846,6,-2.729,0.0551,0.0122,0.000149,0.163,0.524,129.138,4.198883333333334
5962,6oLejuhWNQf76ydBbtLrT9,YELLOW,3sIalaTfShc1biZjHCCVkv,Yoh kamiyama,7x6VFsg9C0oqfiv70xV3yl,178712,64,0.7859999999999999,0.7190000000000001,7,-4.77,0.0353,0.0144,0.000638,0.0887,0.6859999999999999,117.981,2.978533333333333
5963,5Ii1kY2dSOyMZpRGFa6NxO,mememe,41X1TR6hrK8Q2ZCpp2EqCz,bbno$,2lPZd7UZV4ALfjLu7dUpAP,141428,62,0.975,0.387,1,-10.892,0.293,0.0518,0.0,0.0706,0.589,112.06,2.357133333333333
5965,7KVBqGLGhrEejVokzYd8vF,Bunny Girl,3ZHU5AKrUmIPnCFfr82QER,1nonly,2qUV5ZCrwyCRvkC6otWBJl,166896,70,0.77,0.659,6,-8.322000000000001,0.238,0.283,0.0,0.3339999999999999,0.504,94.955,2.7816
5966,2zAi85TQB7mLzl8P1ySAj9,Lost Umbrella,25b7eSZD64Sm8ReHZ1WDc7,稲葉曇,0QoalZudcGlnFFoN9Qr8UB,204497,73,0.721,0.918,10,-3.347,0.0678,0.0408,2.45e-05,0.233,0.965,137.03,3.4082833333333333
5967,7LmHkGqVkr6cMPhA8J5dmn,Bumpin',3iNL7rw7fpmysjZvhB8vi7,MC Virgins,3s9fqtfUwHYIAShxfSvkz8,145119,63,0.752,0.906,4,-4.426,0.113,0.106,0.0157,0.1669999999999999,0.53,107.529,2.41865
5968,5g1G2ai8kQMACLGjlMSNrV,Hai Domo,3EHPofjvUuaZoinq8kekJQ,Venti,1DtJuMZ5nxa5GYXOoQ6xAT,104516,64,0.607,0.907,11,-4.681,0.361,0.187,0.0,0.626,0.8809999999999999,72.002,1.7419333333333331
5969,2Anpk7AihEt38POoMEDqRb,Tokyo,1iBxtU5394iPOzmot1FDUD,Leat'eq,6d3HWabKzWkK630NH33OOK,174117,73,0.743,0.879,5,-2.717,0.0339,0.0725,0.00141,0.081,0.636,101.968,2.90195
5972,4QVS8YCpK71R4FsxSMCjhP,Tie Me Down (with Elley Duhé),2ZRQcIgzPCVaT9XKhXZIzh,Gryffin,69t8rpgBN1ov5kCU6LDMuR,218295,73,0.5479999999999999,0.8390000000000001,6,-2.371,0.0644,0.135,0.0,0.102,0.314,98.932,3.63825
5973,5OKHUpNLi4GEQ0aynz9VLJ,Ever After,1mCY2mHctggfYiEqpCgcSz,Bonnie Bailey,4TrCexUUlnxL5cNen7qMt9,231559,51,0.774,0.8,11,-6.504,0.0314,0.259,3.8e-06,0.0888,0.902,113.994,3.8593166666666665
5974,0RqkVlxlB4rsAd7F7Dm0Ly,Twerkoholic,76JyRfZDqhAIow2Awv91iW,B. Smyth,3rCUVYP8IXsqCpz6Bz7oBA,237880,46,0.6829999999999999,0.547,4,-7.093,0.0627,0.152,0.0,0.187,0.102,131.868,3.9646666666666666
5976,3e7LQvyW617yxNW6mm0XdA,Drilla,6XkvdLYwlPQRPIaxqPYdFr,Mo2crazee,79Gy4UsASn0qQTxx1hVVgp,185051,57,0.903,0.419,1,-10.277,0.111,0.23,0.0,0.0972,0.134,119.979,3.0841833333333333
5977,3RmKpob8xzv1pzHEQrMJah,Let Me Blow Ya Mind,4d3yvTptO48nOYTPBcPFZC,Eve,6ZWL1xSTEvqs5A6dBh8vZw,230133,73,0.908,0.557,8,-4.243,0.107,0.242,0.0,0.0709,0.897,90.03200000000001,3.83555
5978,4gdx3sBwgfZTZAqxKzQVTA,Booty Wurk (One Cheek At a Time) (feat. Joey Galaxy),3aQeKQSyrW4qWr35idm0cy,T-Pain,5uKz6gPL6fyzUH9JkZ0VBU,235733,38,0.782,0.6759999999999999,1,-6.144,0.324,0.0078599999999999,1.17e-06,0.141,0.878,158.162,3.928883333333333
5979,2bRE4HKlZQDHkiVcDr58aZ,I Get Crazy (feat. Lil Wayne),0hCNtLu0JehylgoiP8L4Gh,Nicki Minaj,2upw5IrzeqKApIQZyx5o6r,220969,66,0.7959999999999999,0.807,1,-5.524,0.325,0.0836,0.0,0.76,0.532,99.614,3.682816666666666
5987,0CAfXk7DXMnon4gLudAp7J,Low (feat. T-Pain),0jnsk9HBra6NMjO2oANoPY,Flo Rida,5j1wrOAOm5KFd17pPiSvle,231400,81,0.918,0.609,10,-5.64,0.0791,0.0928,0.0,0.139,0.304,128.00799999999998,3.8566666666666665
5988,27UcQ6dAvQrgH9C880rCM3,Love You Different (feat. BEAM),1uNFoZAHBGtllmzznpCI3s,Justin Bieber,5dGWwsZ9iB2Xc3UKR0gif2,186695,71,0.759,0.584,8,-6.655,0.06,0.0652,1.59e-06,0.16,0.374,127.138,3.1115833333333334
5989,6HU7h9RYOaPRFeh0R3UeAr,deja vu,1McMsnEElThX1knmY4oliG,Olivia Rodrigo,6s84u2TUpR3wdUv4NgKA2j,215506,91,0.442,0.612,2,-7.222,0.1119999999999999,0.584,5.7000000000000005e-06,0.37,0.178,180.917,3.5917666666666666
5990,30Hb6Yy3Yc73nk7mFNX0cb,For Me,06ezMzQs6hP65feMAjteNY,Amaru Cloud,2fAWShfohXOcZ5zWPpi6HZ,129381,40,0.846,0.63,1,-6.672000000000001,0.306,0.521,1.58e-06,0.0775,0.962,145.083,2.15635
5991,3jagJCUbdqhDSPuxP8cAqF,Work It,2wIVse2owClT7go1WT98tk,Missy Elliott,6DeU398qrJ1bLuryetSmup,263226,72,0.884,0.677,1,-5.603,0.283,0.0778,0.0,0.0732,0.584,101.868,4.3871
5999,5hjn1xQQvOXD85j83j7lRr,Aya,4d8dVaN19U8R3fpxswfpT5,WilliamGregory,1EVhJ2XSQGY3z1WL90XLnT,179400,37,0.708,0.823,11,-5.261,0.0508,0.0452,0.000256,0.133,0.1689999999999999,100.055,2.99
6002,5JTLOTRT5W79DqlBdQuANa,Birthday,5MeLi8GYbrPCoYWQM1ZRyi,Slapaholics,5PLNsCV1C5mhXWJcdKZZEj,171040,36,0.688,0.862,1,-7.896,0.257,0.0377,0.000269,0.0746,0.417,77.514,2.8506666666666667
6013,28F681WO9EDUPuq76tckbc,Jackpot,29gNyhlrTMFgj3Q36tEaEX,Chuku100,5Do0nYiTyANieYHIkp60IF,167680,32,0.96,0.73,9,-4.511,0.132,0.0739,0.0,0.0609,0.768,103.006,2.794666666666666
6032,4tAru66VGVLWYjg90UV4vJ,Culo,7sfl4Xt5KmfyDs2T3SVSMK,Lil Jon,76N6imyjQ9h5p2NzakHT32,219080,58,0.858,0.6559999999999999,6,-4.96,0.358,0.114,0.0,0.141,0.969,59.972,3.6513333333333335
6049,4QaEs6elipvDmcBVEVGrAH,Got It All,4qXC0i02bSFstECuXP2ZpL,Blxst,6YaJ7zVluCnZ1vl0munk08,159130,61,0.605,0.583,0,-5.0680000000000005,0.294,0.357,0.0,0.314,0.534,92.713,2.6521666666666666
6055,4It00tEYLwpjQtAhqnjCPC,Beez In The Trap,0hCNtLu0JehylgoiP8L4Gh,Nicki Minaj,6fABwONLawdFjkDpLx41j8,268493,62,0.813,0.782,9,-6.005,0.218,0.0227,0.00165,0.0956,0.6809999999999999,150.003,4.4748833333333335
6056,6qnM0XXPZOINWA778uNqQ9,Welcome To New York,06HL4z0CvFAxyc27GXpf02,Taylor Swift,2QJmrSgbdM35R67eoGQo4j,212600,60,0.7929999999999999,0.634,7,-4.807,0.0324,0.038,1.76e-06,0.304,0.615,117.023,3.543333333333333
6066,0BlMpKkDLOFPV78CubL8nn,Ke cap gap ba gia TikTok - Dj Tiktokker Remix,0ADcJlEKYSn2b1CZRiUBZ5,PiuPiu,7gYIMQqSm2d62GTlq0ODAg,194954,43,0.875,0.677,3,-3.4410000000000003,0.0467,0.0385,0.615,0.331,0.799,128.018,3.249233333333333
6068,3cNKhoBUhyuXhQTdQjOiT8,Loco,7FNnA9vBm6EKceENgCGRMb,Anitta,0xTwpRIT0M4UkkJaJwNylD,157323,68,0.8059999999999999,0.67,7,-4.194,0.0491,0.00624,0.17,0.119,0.366,103.96,2.62205
6071,47aQT2aV12TyilaoYi1NiD,Promiscuous,2jw70GZXlAI8QzWeY2bgRc,Nelly Furtado,1E7rOrC4uJb0YHyGJ6YOlC,242200,68,0.795,0.978,10,-6.097,0.0459,0.046,8.290000000000001e-05,0.143,0.843,114.321,4.036666666666667
6072,4pv60fltAu4wR3EWw8AEeQ,Prrrum - Remix 2,00me4Ke1LsvMxt5kydlMyU,Cosculluela,2xewTv2y5yrMwA36X2Vxzs,225924,42,0.7120000000000001,0.684,5,-5.013999999999999,0.293,0.127,0.0,0.35,0.83,180.106,3.7654
6074,6z1nMCq1HJSZ78u2jYtrDT,Twin Nem,6QtgPSJPSzcnn7dPZ4VINp,King Von,5BAggP8hO7VWDSTKkNGyCi,175533,66,0.871,0.545,0,-8.279,0.695,0.000826,0.0,0.0779,0.3,160.097,2.92555
6081,4LmzPJDil70LpiApWfOI6O,Milkshake,0IF46mUS8NXjgHabxk2MCM,Kelis,2pPNC9cSF3mhMZcT7t3iw7,182813,57,0.887,0.774,1,-6.108,0.0434,0.00933,0.0213,0.159,0.826,113.0,3.046883333333333
6082,4BYO8KU39k40yaRAwDgyUs,Chivalry Is Dead,5N9mXRQoidjsUWjowibwqw,Trevor Wesley,2E5ilvJ3i9CU9DYNvmk8ZA,208161,57,0.484,0.732,6,-4.892,0.0705,0.0471,0.0,0.0755,0.644,127.313,3.46935
6085,3dWaol4NABHzL4Bvh80Lwr,Back End,1TPNC8TFcyC8s5TeSmQT23,Jhonni Blaze,7gJoUaRbFon8xfFu9LOLrg,147428,39,0.906,0.495,8,-8.321,0.1119999999999999,0.0206,0.000486,0.102,0.268,139.974,2.457133333333333
6088,4URzJ8hVP1AVfMDOxk3JHt,WORK,6rPgMyrhTQgfLkTQF4JRtk,Justina Valentine,0NDUBiF46ACGKfDek0ZnB1,100781,44,0.866,0.753,4,-5.101,0.233,0.314,0.0,0.428,0.257,128.037,1.6796833333333334
6093,2MRVF1DtzVZ63gqW57UoLe,TIYN,2DXgW7ASuD1XHUoLwycq4w,RU$$OV,7tChAGiY7kZtdulywLA7B5,137205,31,0.555,0.5870000000000001,6,-7.51,0.184,0.43,0.000482,0.147,0.642,130.517,2.28675
6096,3843gcTJwnUeUIz3FcbSZp,Mad Love,0dLWi48ewntjhwF5nmJFn1,DJ Sauna,4gta0nk0sK83ajFjUiJPgZ,189091,43,0.7020000000000001,0.764,1,-5.641,0.16,0.489,1.21e-06,0.172,0.8029999999999999,82.46799999999999,3.1515166666666667
6099,37taMy9fZIBofYEj9KQOJE,"I Gotta Crush, Pt. 2",4jLCv8vr9WwfsI74hZ7kI1,Young Fresh,3GVy76Y2s5iMaQBCgltfMI,273424,29,0.664,0.7829999999999999,8,-5.507999999999999,0.148,0.000757,0.0042899999999999,0.1119999999999999,0.228,139.944,4.557066666666667
6100,02bQzM69ixSXIo4NCy4Q2E,Top Down,7jY9fXzyE5TFDKvLfGoUls,MarcLegend,4NPaImIkX9oGD4wktXRjY3,173623,28,0.6709999999999999,0.634,11,-6.136,0.351,0.0711,0.0,0.263,0.5529999999999999,93.232,2.8937166666666667
6101,29jAjX6U0op822EbPzOPxk,Rendezvous,6q485cUmWwHHYBIEMxz7Ew,Kavale,3GG0M0XuRrb6MK6hMhellQ,219295,37,0.76,0.625,10,-4.964,0.0615,0.332,0.0,0.16,0.226,141.988,3.654916666666667
6102,1HaPMdGV9ee44PoT6nKKvS,Get Slid,42B9DTebl5hGaeMptTxtNL,Ashley Tha MC,6Nc6q4YmJ2SteFexxTlKLZ,185155,27,0.942,0.475,8,-11.841,0.31,0.0281,0.0,0.0841,0.809,137.079,3.085916666666667
6103,3bHRAecBtDgfV79r2EKzQB,Morning Prayer,1hTxTWi0qO9VGuG9elXEcZ,Calabasas,3xQjpmpUTNUXuXUoePES8E,206090,37,0.75,0.7140000000000001,2,-7.697,0.0361,0.355,1.14e-05,0.284,0.6,110.009,3.434833333333333
6104,73yQ6oEKIc99GAWWUlJFFJ,Remain the same,0sL3264UDyQfeO3YA6E16t,Slikk Eastwood,2YLAhSR7Ifg1jnetYWEY3J,256342,11,0.662,0.742,6,-5.323,0.0966,0.5720000000000001,0.0,0.3379999999999999,0.5429999999999999,102.075,4.272366666666667
6105,76fNJUTja2yYyW7mRmPA5U,Say So (feat. Boosie),0BwDkaGxADxhYYEXKmymdh,Rayface,0kLgTvwcK5GRusnepR0CJu,188695,29,0.763,0.527,1,-9.035,0.369,0.0129,0.0,0.29,0.359,137.827,3.1449166666666666
6106,2QP4Pi2bcsJhnF6uKLdyL7,"Boyfriend, Girlfriend",19oF1jBujEkt1LlgH0sNfN,Dre Banks,437FBTpmrJTYJZ3kPhtJWB,214328,33,0.8390000000000001,0.6409999999999999,5,-8.416,0.208,0.0902,0.0,0.288,0.617,111.932,3.5721333333333334
6107,3ctG9VaduMvrjLWgJKNqXI,Making Moves,2S6w47njAGzg0ffeYQFj8c,King Tutt,6uScJLu9YSA0ZdCfHZWxQM,220410,7,0.478,0.7070000000000001,7,-5.809,0.344,0.0357,0.0,0.184,0.685,90.055,3.6735
6108,0fNSCEnuRI7ZKoL5ZlIt0N,Dios Mio - Remix,3IE9OtMFMZFj8CEgflFlPw,Bizzy Crook,2D20bhzOpG4t7FvOh6nW3K,199232,51,0.887,0.564,9,-5.725,0.0903,0.00621,0.0,0.17,0.441,100.025,3.320533333333333
6109,2dcSZVyTLANaRbzmSiJguj,Purple Reign,3VFIf5Tn1WYGKodgtyVwjL,Azjah,3Xm5afIpUCYTOZ05yUnknJ,170707,20,0.7909999999999999,0.645,6,-5.043,0.0488,0.0358,4.23e-06,0.0397,0.3779999999999999,144.045,2.8451166666666667
6110,6Yh8fSFenH2MpLjSH3ofIf,42,23tQKPyz9GU1ZuCjH7X9Hw,Fedd the God,4H5VRtxCszWCYB0r7hBLnT,170354,18,0.75,0.738,4,-4.504,0.318,0.0049299999999999,0.0,0.336,0.395,148.971,2.839233333333333
6111,2MUCKJkY5XUugQMjfjubV5,Persuasion,1vPv4IMjXdYC2YooZHqgEa,Huey V,2e5ciOqxzUVW0Z4ByofxF1,203140,19,0.596,0.643,7,-8.754,0.215,0.00892,2.13e-05,0.4479999999999999,0.373,89.135,3.385666666666667
6112,4l3g2TFLK6oLpXl0d2Eb42,Frozen,5f78we4hhFFUzMdy8GDc70,Koda,4AXpJ64MIvLJuJyM0jvQzy,203560,32,0.84,0.664,4,-6.59,0.0904,0.113,0.0,0.106,0.412,95.502,3.3926666666666665
6113,7do6jF5HXyQ63g1zNGdk21,Throw Dat,44PA0rCQXikgOWbfY7Fq7m,Ying Yang Twins,2QOXXFvVcfpAam6nOoGG2R,204000,24,0.899,0.416,9,-9.493,0.3289999999999999,0.0261,2.8300000000000003e-05,0.0876,0.218,148.03,3.4
6114,6tsDTblcxPxJFe6lEAsIeX,GetBy,1YAdK3SWGac2Vxd4vaYM8w,Osocali,0aPsdBe6qHMSQrwfLyr8xC,157570,20,0.8109999999999999,0.684,0,-6.784,0.0615,0.0375,0.0,0.084,0.621,97.507,2.6261666666666668
6115,2No0y4btPcDpt7p13JpO9L,Drip Sauce Swag,0wuyli3IxBlWBUFNPP4saf,IAMJOSHSTONE,4gHi5k7F5zKAaAx1iMfu1Y,152977,33,0.872,0.35,0,-10.63,0.368,0.209,0.0,0.201,0.235,130.988,2.549616666666666
6116,2oHnmtgfshX5gyuNnpYSTw,Do Me Right,4b9yaY7YSdWtDb5h7OpuMx,Alexa Ayaz,0TBFXOEvX6iETte1tg6b6h,148716,46,0.7709999999999999,0.643,5,-6.483,0.188,0.0182,0.0,0.353,0.4379999999999999,104.082,2.4786
6117,0wtkc5yq7YcPSoaUdzV9zC,Take It All,1F7MvVKA8aIz7spul2xdl1,Steven Young,3HfwRaGvmQEbS2PaqSDK10,171789,18,0.5770000000000001,0.507,1,-9.156,0.391,0.0245,0.0,0.118,0.574,94.972,2.86315
6118,6nfVxLjtOIHgK7YoNPU58r,For Mama,0dGhJPFQ0tA54qfYS3Bw82,Trey Forever,1ZFNSymK1j7ZiBU9OHVjw1,228257,5,0.5579999999999999,0.253,0,-13.362,0.038,0.872,0.00193,0.136,0.134,130.126,3.804283333333333
6119,4iHvwd8iT5lpkFIzV3Or7b,Rock Out,1oouccpDDuphc2a5qUBJ50,Stunna Bam,7dtxziKmYk40WXHzigxkxo,196080,38,0.942,0.509,1,-5.174,0.2789999999999999,0.0131,1.14e-06,0.355,0.206,134.98,3.268
6120,2WTsfUOI9QbfbQeGwE5It8,War,0Cmknn37HGLC9KrGfeKx7M,1mill Records,5n8hy5xQI5rGRMFD0VwYlZ,157593,19,0.872,0.509,11,-9.799,0.26,0.0127,1.86e-05,0.33,0.521,145.976,2.62655
6121,3dkpXveZ4xctLFWziUFGme,Wild Out,1VFoktbrbWpcvY68NugA10,Denaron,6yb3mVdnEc54cgPD5mlB2h,214831,25,0.611,0.492,8,-9.861,0.0406,0.168,5.17e-05,0.267,0.257,79.961,3.5805166666666666
6124,2ELnM8GmCQZBX0hyTnVPLY,WEGO,0JFjWic1b9Mvv7WcNYhDvZ,KBFR,54WG1Kcn0R1EwLQX5ELqFk,150010,36,0.82,0.649,0,-6.271,0.186,0.0511,0.0,0.241,0.921,143.035,2.500166666666667
6125,0qxLQ6opocOGyFnlXqJ53x,Bipolar,1cYhx7ZOhYoVmnDPb9KMwo,Mc Davi,1iCDTyPPAevNAvqC6WFlRy,276480,86,0.601,0.36,9,-7.791,0.0877,0.586,0.0,0.0882,0.335,124.993,4.608
6126,3O9i9fpKuzebZezXUwJh69,Vou Te Botar,1CbQrKvCpEnekM3QMGJtXK,MC Meno K,1YV7vtjnKxJyjvf2OcAsC6,185320,63,0.888,0.44,11,-10.127,0.0995,0.422,0.0129,0.111,0.517,130.092,3.0886666666666667
6127,132wAeR05o10R9iSjA1XAE,Eu Sou O Mestre Dos Magos,2qYZSQSiIcYhpEN85hgWnp,DJ GRZS,3MTd9EsYiU3IMfuSfVco3W,174826,67,0.959,0.521,2,-7.496,0.364,0.0852,6.29e-05,0.204,0.408,130.058,2.9137666666666666
6128,4llr8mcoauwrHBtjGb7F9S,Tipo Gin - Ao Vivo,2UMj7NCbuqy1yUZmiSYGjJ,MC Kevin o Chris,5bISzaxE6WVsJjQj2BpWTX,159146,85,0.75,0.6679999999999999,0,-4.49,0.061,0.78,3.13e-06,0.3379999999999999,0.7859999999999999,94.998,2.652433333333333
6129,4wQUopWk9Ed7Ng5qpKN5qd,"Volta Bebê, Volta Neném",1cNPXWhKfjI0fT5EMCnamR,Dj Guuga,3jiWsFqKpHy8Ql3sW54xFz,172972,86,0.583,0.918,6,-3.612,0.0518,0.288,0.0,0.0701,0.836,164.081,2.8828666666666667
6130,13N5qGcFD3uRuY02Wwdu4Q,Vai Rebola Trava VS To Doidinho pra ver o seu Piercing no peito,6bLELAmHgltNbfZBjcaRjS,Otavio Beats,1uJ0UIVfjAjXAcCmnXLhws,185179,62,0.6659999999999999,0.7709999999999999,1,-8.635,0.24,0.4479999999999999,0.0177,0.2739999999999999,0.851,179.75,3.086316666666667
6131,0x0V1IID2Sj902k6LzuWds,Ela é Espetacular (Mulher Kama Sutra 2),7me0S5Z40qVWj3gzyK8aC3,Mc Livinho,7d6XkxoIBZARJ5pXHm4EZp,215999,79,0.904,0.713,10,-0.623,0.0892,0.6409999999999999,0.0,0.124,0.77,130.023,3.5999833333333333
6132,0wxP922UlT17Hvx6WCroSK,Maravilha (feat. Mc Magrinho),5cPFz5IHZH7LE8h2DOuhDA,MC CH da Z.O,46CybviXQZEITyK3t8G9J9,129496,67,0.748,0.736,11,-3.582,0.188,0.0707,0.0039,0.104,0.618,160.02,2.1582666666666666
6133,3ydmNkAyYq0AKtG8sTfE9P,Plutão,5sgcRRQA3HrL1AVk6oMUeg,VMZ,2sZzCGg7xCNdWQwoVaFuro,221461,72,0.8290000000000001,0.425,10,-8.992,0.499,0.375,0.0,0.1689999999999999,0.716,147.873,3.6910166666666666
6134,1RLrZnrr5nz64c7FrmSWfz,Namorar Não Pode,7ecRwFks8F2vYad383BkKf,Rennan da Penha,5PUrrgHC5WXWaubJDuLIwF,149803,66,0.642,0.873,7,-5.457000000000001,0.371,0.308,0.0,0.2,0.45,164.93400000000003,2.4967166666666665
6135,3woa0ekqNnhx4etwchLZDk,Paty Trem Barbie,4Ws5zFS1keQh8yfCbYhW7A,MC Magrella,6Zs47vF8NTx83QqWchhSiq,114461,60,0.657,0.35,8,-10.797,0.287,0.616,0.0,0.12,0.342,130.365,1.9076833333333332
6136,29GfpfKba9AiYTwo30O494,Tipo Surfista,78sQakaygMHus1Iz7aHKxi,DJ Cleitinho,5k5fe5b4rTpro8MNuwROKN,160380,57,0.915,0.647,3,-1.699,0.0643,0.596,1.31e-06,0.0786,0.8959999999999999,130.032,2.673
6137,7uXQAiHezf6VR7txWkS86Q,Cavalo de Tróia,5pBMkZNIlbGTH3hrsQJqAa,Mc Kevin,04U270KQCg8MTB1GnzZr6y,162066,72,0.898,0.5539999999999999,1,-5.25,0.0551,0.25,0.0,0.115,0.4479999999999999,120.092,2.7011
6138,2QLbRVzixE282JSQjBz2DG,Liberdade (Quando o Grave Bate Forte),0NGAZxHanS9e0iNHpR8f2W,Alok,0x28JzvWpaqtzw2YWKubKR,150461,85,0.81,0.789,6,-4.032,0.0498,0.0254,1.85e-06,0.104,0.432,129.988,2.507683333333333
6139,5AhnPqydkYbZAp4NkyJ7ED,ATENÇÃO,5wbf52LA6kcaboHSN6NEF1,PEDRO SAMPAIO,165xKO20rqbbSdv9TKNZ93,135111,78,0.738,0.901,7,-4.968,0.071,0.252,5.96e-06,0.301,0.747,134.813,2.25185
6140,73x4PDzlTdJkAa8GtjnUs0,Preta do Cabelo Cacheado,736JbivCkAkdLP9xOA3jLs,Th CDM,0m4lLqpcMKDmgh6VCBN2Kk,158531,77,0.848,0.502,1,-6.472,0.238,0.679,0.0,0.0565,0.816,159.90200000000002,2.6421833333333336
6141,7BmUGRQND9T0wsnQfjJke2,LOCKDOWN,0yApzRdrUqTGqX9MULdnmV,Thiaguinho MT,1wdC5fpccqaIINRZANVnt1,158266,60,0.7829999999999999,0.677,4,-5.358,0.0348,0.24,0.0,0.0552,0.877,137.985,2.637766666666667
6142,2dcYBsq0wTqkJIlfNMGfrR,Trajado de Glock Ela Joga na Cara,3lIU3RoZiHen1QXAQ3KQ9e,Tz da Coronel,4lY4cdGvRundOppKOPO4s5,127069,74,0.7190000000000001,0.6890000000000001,6,-4.612,0.437,0.528,1.55e-06,0.1119999999999999,0.955,70.0,2.1178166666666667
6143,0VxVv5IKWXj5o6FVO7zKXN,Bloqueia Eu - Remix,2zWqENF4cnsd1nLmraG9IE,DJ Lucas Beat,5kQDgsu02eREm1wItQGD3O,129908,74,0.61,0.688,8,-4.423,0.0793,0.8390000000000001,4.3e-06,0.222,0.836,129.306,2.1651333333333334
6144,3bcJIkPhkmoiF31lcHZ96t,Rebola Lentinho,34ZgtjHC9aNCr5ZTUs7bzx,Mc Kaio,1Kc8mkM9SDAdniQyc1hlY2,184615,71,0.857,0.469,6,-3.549,0.0649,0.5820000000000001,0.0,0.0917,0.528,86.569,3.0769166666666665
6145,2Gjt4rUHBUH0rMKpBg0hF4,Disco Arranhado - Funk Remix,3fll16LLw6kdDxWzSpJPEQ,Malu,4iQUKFW9eZNn2fWcxuANT8,125557,86,0.747,0.725,2,-2.564,0.363,0.551,0.0,0.0626,0.904,129.96,2.092616666666667
6146,2xUOk5WqUDfHyOBZbAc8ou,Distribuidora,18RtsuKFWko5JfeMsIi0YP,Mad Dogz,3iQrNxySzPKFZW1iKUPys7,160465,59,0.672,0.7509999999999999,8,-8.689,0.053,0.0244,0.000105,0.175,0.748,171.998,2.6744166666666667
6147,7frGdTrAxXpYbvsTsaySxJ,MTG É Sempre Assim,2Xwhv9ka5HeBx9c1Sq3o6C,DJ ARTHUZIIN,6qQ1NvVifltui3P4jUJqmp,162461,69,0.569,0.292,2,-7.965,0.204,0.621,2.38e-06,0.119,0.5579999999999999,81.608,2.707683333333333
6148,59nsBIkfnK1znbw3GIRdfX,Não Me Tira da Sua Boca,1JQLCxphQYlnbokiEvfB8o,MC Matheuzinho,5a8a9aZOpvKJIKdpw5iTux,144000,64,0.693,0.8809999999999999,5,-3.447,0.0413,0.423,0.000125,0.125,0.899,160.034,2.4
6149,0DlHQxrVijRqVUfuS6PKaY,Deixa de Onda (Porra Nenhuma),6xlRSRMLgZbsSNd0BMobwy,DENNIS,1fjkJADMiiZWMDusZSMNix,184999,81,0.815,0.69,9,-4.622,0.0469,0.29,0.0,0.312,0.654,135.036,3.0833166666666667
6150,2EOUc3uaEoRTFjx7MqfGjR,Banho de Leite - Remix,4BbsSamQy6XSByO4O4Nymt,MC 3L,1bccdxFGIOCUuALuxe8iFS,162951,64,0.725,0.7340000000000001,1,-5.371,0.0974,0.155,1.83e-06,0.165,0.805,164.997,2.71585
